Sample ID,Samp Number,Sample Units,Analyte Name,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,Repl No1,Date1,Time1,Repl No2,Date2,Time2,Repl No3,Date3,Time3
SKT_44,50, ,K 766.490,K,766.493,27059958.15,0.1349480203,36516.87781,28.38188121,28.38188121,28.38,28.38,0.1346131358,0.0382057403,0.0382057403,mg/L,mg/L,1,3/31/2022,1:37:55 PM,2,3/31/2022,1:38:01 PM,3,3/31/2022,1:38:06 PM
SKT_44,50, ,Na 589.592,Na,589.595,3354938.457,0.969060484,32511.38285,0.9199570719,0.9199570719,0.920,0.920,0.8767616841,0.008065831117,0.008065831117,mg/L,mg/L,1,3/31/2022,1:38:15 PM,2,3/31/2022,1:38:18 PM,3,3/31/2022,1:38:20 PM
SKT_44,50, ,Fe 238.204,Fe,238.204,43905.73242,0.1182714166,51.92793169,0.09857259005,0.09857259005,0.099,0.099,0.09808800279,9.668788487e-005,9.668788487e-005,mg/L,mg/L,1,3/31/2022,1:38:27 PM,2,3/31/2022,1:38:35 PM,3,3/31/2022,1:38:42 PM
SKT_44,50, ,Zn 206.200,Zn,206.201,9760.519483,0.5966257906,58.23377653,0.09853922454,0.09853922454,0.099,0.099,0.5679555232,0.0005596589683,0.0005596589683,mg/L,mg/L,1,3/31/2022,1:38:51 PM,2,3/31/2022,1:39:00 PM,3,3/31/2022,1:39:08 PM
SKT_45,51, ,Cd 228.802,Cd,228.801,18241.1682,1.825529527,332.9979116,0.05330322941,0.05330322941,0.053,0.053,1.854098344,0.000988294294,0.000988294294,mg/L,mg/L,1,3/31/2022,1:41:27 PM,2,3/31/2022,1:41:35 PM,3,3/31/2022,1:41:43 PM
SKT_45,51, ,K 766.490,K,766.493,618994.5306,0.7169208818,4437.701047,0.7180542319,0.7180542319,0.718,0.718,0.6466001141,0.004642939483,0.004642939483,mg/L,mg/L,1,3/31/2022,1:41:56 PM,2,3/31/2022,1:41:59 PM,3,3/31/2022,1:42:01 PM
SKT_45,51, ,Na 589.592,Na,589.595,2687638.244,0.8241994549,22151.49976,0.7544048761,0.7544048761,0.754,0.754,0.728471106,0.005495621545,0.005495621545,mg/L,mg/L,1,3/31/2022,1:42:08 PM,2,3/31/2022,1:42:11 PM,3,3/31/2022,1:42:14 PM
SKT_45,51, ,Fe 238.204,Fe,238.204,755451.0454,0.444149449,3355.331655,1.4234436,1.4234436,1.423,1.423,0.438900651,0.006247503225,0.006247503225,mg/L,mg/L,1,3/31/2022,1:42:21 PM,2,3/31/2022,1:42:24 PM,3,3/31/2022,1:42:27 PM
SKT_45,51, ,Zn 206.200,Zn,206.201,4639.92578,0.9130126658,42.36311006,0.0493274722,0.0493274722,0.049,0.049,0.825367735,0.00040713304,0.00040713304,mg/L,mg/L,1,3/31/2022,1:42:31 PM,2,3/31/2022,1:42:40 PM,3,3/31/2022,1:42:47 PM
SKT_46,52, ,Cd 228.802,Cd,228.801,1585.201876,2.081296894,32.99275741,0.003870497514,0.003870497514,0.004,0.004,2.529860645,9.791819335e-005,9.791819335e-005,mg/L,mg/L,1,3/31/2022,1:45:05 PM,2,3/31/2022,1:45:12 PM,3,3/31/2022,1:45:19 PM
SKT_46,52, ,K 766.490,K,766.493,28270742.54,0.7511272762,212349.2584,29.64866295,29.64866295,29.65,29.65,0.7493429344,0.222170161,0.222170161,mg/L,mg/L,1,3/31/2022,1:45:32 PM,2,3/31/2022,1:45:37 PM,3,3/31/2022,1:45:42 PM
SKT_46,52, ,Na 589.592,Na,589.595,3509606.545,0.6056717999,21256.69713,0.9583290687,0.9583290687,0.958,0.958,0.550294035,0.0052736277,0.0052736277,mg/L,mg/L,1,3/31/2022,1:45:51 PM,2,3/31/2022,1:45:54 PM,3,3/31/2022,1:45:58 PM
SKT_46,52, ,Fe 238.204,Fe,238.204,24567.60202,0.6164657083,151.4508418,0.06256570773,0.06256570773,0.063,0.063,0.4507195176,0.0002819958561,0.0002819958561,mg/L,mg/L,1,3/31/2022,1:46:05 PM,2,3/31/2022,1:46:13 PM,3,3/31/2022,1:46:20 PM
SKT_46,52, ,Zn 206.200,Zn,206.201,4998.675825,0.3085106214,15.42144585,0.05277525958,0.05277525958,0.053,0.053,0.2808298236,0.0001482086684,0.0001482086684,mg/L,mg/L,1,3/31/2022,1:46:29 PM,2,3/31/2022,1:46:37 PM,3,3/31/2022,1:46:44 PM
SKT_47,53, ,Cd 228.802,Cd,228.801,1525.815658,1.443293107,22.02199221,0.003694246978,0.003694246978,0.004,0.004,1.769193993,6.535839562e-005,6.535839562e-005,mg/L,mg/L,1,3/31/2022,1:49:02 PM,2,3/31/2022,1:49:10 PM,3,3/31/2022,1:49:19 PM
SKT_47,53, ,K 766.490,K,766.493,22771564.38,0.8798045725,200345.2646,23.89515429,23.89515429,23.90,23.90,0.8772113129,0.2096109966,0.2096109966,mg/L,mg/L,1,3/31/2022,1:49:32 PM,2,3/31/2022,1:49:38 PM,3,3/31/2022,1:49:42 PM
SKT_47,53, ,Na 589.592,Na,589.595,2442642.441,0.473154455,11557.47153,0.6936232484,0.6936232484,0.694,0.694,0.4133832482,0.002867322314,0.002867322314,mg/L,mg/L,1,3/31/2022,1:49:50 PM,2,3/31/2022,1:49:54 PM,3,3/31/2022,1:49:57 PM
SKT_47,53, ,Fe 238.204,Fe,238.204,20298.84175,0.6091449182,123.649363,0.05461743427,0.05461743427,0.055,0.055,0.4215330428,0.0002302305326,0.0002302305326,mg/L,mg/L,1,3/31/2022,1:50:03 PM,2,3/31/2022,1:50:12 PM,3,3/31/2022,1:50:19 PM
SKT_47,53, ,Zn 206.200,Zn,206.201,5586.474001,0.3947935338,22.05503812,0.05842432684,0.05842432684,0.058,0.058,0.3627960981,0.0002119611781,0.0002119611781,mg/L,mg/L,1,3/31/2022,1:50:27 PM,2,3/31/2022,1:50:36 PM,3,3/31/2022,1:50:43 PM
SKT_48,54, ,Cd 228.802,Cd,228.801,18027.71347,1.411381295,254.4397758,0.05266972365,0.05266972365,0.053,0.053,1.433734523,0.000755144011,0.000755144011,mg/L,mg/L,1,3/31/2022,1:58:08 PM,2,3/31/2022,1:58:16 PM,3,3/31/2022,1:58:23 PM
SKT_48,54, ,K 766.490,K,766.493,191723.6092,0.3547954026,680.2265509,0.2710225347,0.2710225347,0.271,0.271,0.2625930079,0.000711686226,0.000711686226,mg/L,mg/L,1,3/31/2022,1:58:36 PM,2,3/31/2022,1:58:40 PM,3,3/31/2022,1:58:43 PM
SKT_48,54, ,Na 589.592,Na,589.595,1601144.236,0.6322021912,10122.46894,0.4848538323,0.4848538323,0.485,0.485,0.5179517473,0.002511308896,0.002511308896,mg/L,mg/L,1,3/31/2022,1:58:51 PM,2,3/31/2022,1:58:55 PM,3,3/31/2022,1:58:57 PM
SKT_48,54, ,Fe 238.204,Fe,238.204,433347.5302,0.1919391484,831.7635592,0.8236987885,0.8236987885,0.824,0.824,0.1880193284,0.00154871293,0.00154871293,mg/L,mg/L,1,3/31/2022,1:59:04 PM,2,3/31/2022,1:59:08 PM,3,3/31/2022,1:59:11 PM
SKT_48,54, ,Zn 206.200,Zn,206.201,4179.883648,0.1841226459,7.696112367,0.04490621154,0.04490621154,0.045,0.045,0.164707545,7.39639186e-005,7.39639186e-005,mg/L,mg/L,1,3/31/2022,1:59:15 PM,2,3/31/2022,1:59:23 PM,3,3/31/2022,1:59:30 PM
SKT_49,55, ,Cd 228.802,Cd,228.801,1545.572898,3.168243792,48.96751738,0.003752883885,0.003752883885,0.004,0.004,3.872467101,0.0001453291938,0.0001453291938,mg/L,mg/L,1,3/31/2022,2:01:49 PM,2,3/31/2022,2:01:57 PM,3,3/31/2022,2:02:05 PM
SKT_49,55, ,K 766.490,K,766.493,48628587.24,0.2889069451,140491.3658,50.94803393,50.94803393,50.95,50.95,0.2885075524,0.1469889257,0.1469889257,mg/L,mg/L,1,3/31/2022,2:02:19 PM,2,3/31/2022,2:02:28 PM,3,3/31/2022,2:02:35 PM
SKT_49,55, ,Na 589.592,Na,589.595,6609540.238,0.1491901602,9860.783668,1.727399451,1.727399451,1.727,1.727,0.1416225259,0.002446386736,0.002446386736,mg/L,mg/L,1,3/31/2022,2:02:46 PM,2,3/31/2022,2:02:50 PM,3,3/31/2022,2:02:52 PM
SKT_49,55, ,Fe 238.204,Fe,238.204,37996.51596,0.3717022146,141.2338913,0.08756984794,0.08756984794,0.088,0.088,0.3003000222,0.0002629722728,0.0002629722728,mg/L,mg/L,1,3/31/2022,2:02:59 PM,2,3/31/2022,2:03:07 PM,3,3/31/2022,2:03:14 PM
SKT_49,55, ,Zn 206.200,Zn,206.201,26205.85737,0.1657469472,43.43540857,0.2565880647,0.2565880647,0.257,0.257,0.1626881692,0.0004174384249,0.0004174384249,mg/L,mg/L,1,3/31/2022,2:03:22 PM,2,3/31/2022,2:03:31 PM,3,3/31/2022,2:03:38 PM
SKT_50,56, ,Cd 228.802,Cd,228.801,1274.130298,3.677610474,46.85754931,0.002947277715,0.002947277715,0.003,0.003,4.718492713,0.0001390670842,0.0001390670842,mg/L,mg/L,1,3/31/2022,2:05:58 PM,2,3/31/2022,2:06:06 PM,3,3/31/2022,2:06:15 PM
SKT_50,56, ,K 766.490,K,766.493,17819803.11,0.3375121586,60144.00213,18.7143799,18.7143799,18.71,18.71,0.336241925,0.06292559124,0.06292559124,mg/L,mg/L,1,3/31/2022,2:06:28 PM,2,3/31/2022,2:06:33 PM,3,3/31/2022,2:06:37 PM
SKT_50,56, ,Na 589.592,Na,589.595,2534558.348,0.8105646239,20544.23334,0.716426898,0.716426898,0.716,0.716,0.7114292852,0.005096870759,0.005096870759,mg/L,mg/L,1,3/31/2022,2:06:45 PM,2,3/31/2022,2:06:48 PM,3,3/31/2022,2:06:51 PM
SKT_50,56, ,Fe 238.204,Fe,238.204,30429.78852,0.3168249872,96.4091736,0.0734808818,0.0734808818,0.073,0.073,0.2442952573,0.0001795103092,0.0001795103092,mg/L,mg/L,1,3/31/2022,2:06:58 PM,2,3/31/2022,2:07:06 PM,3,3/31/2022,2:07:14 PM
SKT_50,56, ,Zn 206.200,Zn,206.201,7031.860903,0.4965691156,34.91804949,0.07231529856,0.07231529856,0.072,0.072,0.4640537694,0.0003355818688,0.0003355818688,mg/L,mg/L,1,3/31/2022,2:07:23 PM,2,3/31/2022,2:07:31 PM,3,3/31/2022,2:07:38 PM
SKT_51,57, ,Cd 228.802,Cd,228.801,285225.0118,1.019789758,2908.695459,0.8456763948,0.8456763948,0.846,0.846,1.020795678,0.00863262809,0.00863262809,mg/L,mg/L,1,3/31/2022,2:09:57 PM,2,3/31/2022,2:10:01 PM,3,3/31/2022,2:10:05 PM
SKT_51,57, ,K 766.490,K,766.493,4847918.285,0.1034442936,5014.894825,5.142560718,5.142560718,5.143,5.143,0.1020275321,0.00524682779,0.00524682779,mg/L,mg/L,1,3/31/2022,2:10:14 PM,2,3/31/2022,2:10:17 PM,3,3/31/2022,2:10:20 PM
SKT_51,57, ,Na 589.592,Na,589.595,4082232.442,0.3818874651,15589.53399,1.100393274,1.100393274,1.100,1.100,0.3514786003,0.003867646879,0.003867646879,mg/L,mg/L,1,3/31/2022,2:10:27 PM,2,3/31/2022,2:10:30 PM,3,3/31/2022,2:10:32 PM
SKT_51,57, ,Fe 238.204,Fe,238.204,559038.0321,0.4361338396,2438.154034,1.057729846,1.057729846,1.058,1.058,0.4291977288,0.004539752477,0.004539752477,mg/L,mg/L,1,3/31/2022,2:10:39 PM,2,3/31/2022,2:10:43 PM,3,3/31/2022,2:10:45 PM
SKT_51,57, ,Zn 206.200,Zn,206.201,64844.26707,0.5100269814,330.7232579,0.6279246634,0.6279246634,0.628,0.628,0.5061808469,0.003178434379,0.003178434379,mg/L,mg/L,1,3/31/2022,2:10:49 PM,2,3/31/2022,2:10:57 PM,3,3/31/2022,2:11:03 PM
SKT_52,58, ,Cd 228.802,Cd,228.801,1604.48808,4.474278053,71.78925803,0.003927736449,0.003927736449,0.004,0.004,5.424527359,0.0002130611383,0.0002130611383,mg/L,mg/L,1,3/31/2022,2:13:21 PM,2,3/31/2022,2:13:30 PM,3,3/31/2022,2:13:38 PM
SKT_52,58, ,K 766.490,K,766.493,47345146.73,0.233177809,110398.3758,49.60523582,49.60523582,49.61,49.61,0.2328467318,0.1155041704,0.1155041704,mg/L,mg/L,1,3/31/2022,2:13:52 PM,2,3/31/2022,2:14:00 PM,3,3/31/2022,2:14:06 PM
SKT_52,58, ,Na 589.592,Na,589.595,8072663.37,1.235685361,99752.71953,2.090389366,2.090389366,2.090,2.090,1.183889692,0.02474790423,0.02474790423,mg/L,mg/L,1,3/31/2022,2:14:17 PM,2,3/31/2022,2:14:21 PM,3,3/31/2022,2:14:24 PM
SKT_52,58, ,Fe 238.204,Fe,238.204,130611.0356,0.3353648572,438.023513,0.2600146521,0.2600146521,0.260,0.260,0.3136683051,0.0008155835523,0.0008155835523,mg/L,mg/L,1,3/31/2022,2:14:31 PM,2,3/31/2022,2:14:38 PM,3,3/31/2022,2:14:43 PM
SKT_52,58, ,Zn 206.200,Zn,206.201,43548.06109,0.1258908518,54.82302503,0.423256284,0.423256284,0.423,0.423,0.1244824401,0.0005268797501,0.0005268797501,mg/L,mg/L,1,3/31/2022,2:14:50 PM,2,3/31/2022,2:14:58 PM,3,3/31/2022,2:15:05 PM
SKT_53,59, ,Cd 228.802,Cd,228.801,1289.315325,5.059217759,65.22926988,0.00299234489,0.00299234489,0.003,0.003,6.469573451,0.0001935919505,0.0001935919505,mg/L,mg/L,1,3/31/2022,2:17:25 PM,2,3/31/2022,2:17:33 PM,3,3/31/2022,2:17:41 PM
SKT_53,59, ,K 766.490,K,766.493,45872736.61,0.2960979754,135828.2444,48.06472847,48.06472847,48.06,48.06,0.2956640865,0.1421101403,0.1421101403,mg/L,mg/L,1,3/31/2022,2:17:55 PM,2,3/31/2022,2:18:03 PM,3,3/31/2022,2:18:09 PM
SKT_53,59, ,Na 589.592,Na,589.595,6444061.29,0.2751819191,17732.89153,1.686345361,1.686345361,1.686,1.686,0.2608835632,0.004399397864,0.004399397864,mg/L,mg/L,1,3/31/2022,2:18:20 PM,2,3/31/2022,2:18:24 PM,3,3/31/2022,2:18:27 PM
SKT_53,59, ,Fe 238.204,Fe,238.204,49123.66147,0.208786739,102.5636908,0.1082881806,0.1082881806,0.108,0.108,0.1763533113,0.0001909697923,0.0001909697923,mg/L,mg/L,1,3/31/2022,2:18:33 PM,2,3/31/2022,2:18:41 PM,3,3/31/2022,2:18:48 PM
SKT_53,59, ,Zn 206.200,Zn,206.201,20282.05562,0.6493062189,131.6926485,0.1996570364,0.1996570364,0.200,0.200,0.6339068188,0.001265639568,0.001265639568,mg/L,mg/L,1,3/31/2022,2:18:57 PM,2,3/31/2022,2:19:05 PM,3,3/31/2022,2:19:11 PM
SKT_54,60, ,Cd 228.802,Cd,228.801,73584.35988,1.709919754,1258.233505,0.2175545915,0.2175545915,0.218,0.218,1.716476138,0.00373427265,0.00373427265,mg/L,mg/L,1,3/31/2022,2:21:29 PM,2,3/31/2022,2:21:36 PM,3,3/31/2022,2:21:43 PM
SKT_54,60, ,K 766.490,K,766.493,1281021.949,0.4581674604,5869.225733,1.410699637,1.410699637,1.411,1.411,0.435292555,0.006140670495,0.006140670495,mg/L,mg/L,1,3/31/2022,2:21:55 PM,2,3/31/2022,2:21:58 PM,3,3/31/2022,2:22:00 PM
SKT_54,60, ,Na 589.592,Na,589.595,5402280.256,0.893632043,48276.50742,1.427887272,1.427887272,1.428,1.428,0.8387945562,0.01197704071,0.01197704071,mg/L,mg/L,1,3/31/2022,2:22:07 PM,2,3/31/2022,2:22:10 PM,3,3/31/2022,2:22:13 PM
SKT_54,60, ,Fe 238.204,Fe,238.204,1515368.518,0.4199922041,6364.429639,2.838381778,2.838381778,2.838,2.838,0.4175031094,0.01185033218,0.01185033218,mg/L,mg/L,1,3/31/2022,2:22:19 PM,2,3/31/2022,2:22:23 PM,3,3/31/2022,2:22:25 PM
SKT_54,60, ,Zn 206.200,Zn,206.201,15913.82019,0.2993190678,47.63309826,0.1576758654,0.1576758654,0.158,0.158,0.2903301374,0.0004577805566,0.0004577805566,mg/L,mg/L,1,3/31/2022,2:22:29 PM,2,3/31/2022,2:22:37 PM,3,3/31/2022,2:22:44 PM
C1c,61, ,Cd 228.802,Cd,228.801,1368.749235,3.122017382,42.73258902,0.003228094356,0.003228094356,0.003,0.003,3.928780483,0.000126824741,0.000126824741,mg/L,mg/L,1,3/31/2022,2:25:02 PM,2,3/31/2022,2:25:11 PM,3,3/31/2022,2:25:19 PM
C1c,61, ,K 766.490,K,766.493,32124.46905,0.6742410219,216.5963484,0.1040421227,0.1040421227,0.104,0.104,0.2178095447,0.0002266136738,0.0002266136738,mg/L,mg/L,1,3/31/2022,2:25:32 PM,2,3/31/2022,2:25:37 PM,3,3/31/2022,2:25:41 PM
C1c,61, ,Na 589.592,Na,589.595,499965.3318,0.4170128981,2084.91992,0.2116595757,0.2116595757,0.212,0.212,0.244379707,0.0005172530509,0.0005172530509,mg/L,mg/L,1,3/31/2022,2:25:49 PM,2,3/31/2022,2:25:52 PM,3,3/31/2022,2:25:54 PM
C1c,61, ,Fe 238.204,Fe,238.204,7586.368561,2.055887593,155.96721,0.03094728019,0.03094728019,0.031,0.031,0.9383867161,0.0002904051663,0.0002904051663,mg/L,mg/L,1,3/31/2022,2:26:00 PM,2,3/31/2022,2:26:09 PM,3,3/31/2022,2:26:16 PM
C1c,61, ,Zn 206.200,Zn,206.201,312.5809677,2.822496716,8.822587549,0.007739282702,0.007739282702,0.008,0.008,1.095579198,8.478997138e-005,8.478997138e-005,mg/L,mg/L,1,3/31/2022,2:26:25 PM,2,3/31/2022,2:26:33 PM,3,3/31/2022,2:26:41 PM
C2c,62, ,Cd 228.802,Cd,228.801,1274.657829,3.459571282,44.09769618,0.002948843356,0.002948843356,0.003,0.003,4.43822153,0.0001308762007,0.0001308762007,mg/L,mg/L,1,3/31/2022,2:28:59 PM,2,3/31/2022,2:29:08 PM,3,3/31/2022,2:29:16 PM
C2c,62, ,K 766.490,K,766.493,28400.77071,0.4930569785,140.0319819,0.1001462077,0.1001462077,0.100,0.100,0.146294402,0.0001465082958,0.0001465082958,mg/L,mg/L,1,3/31/2022,2:29:29 PM,2,3/31/2022,2:29:34 PM,3,3/31/2022,2:29:38 PM
C2c,62, ,Na 589.592,Na,589.595,377687.7519,0.5016528203,1894.68126,0.1813234219,0.1813234219,0.181,0.181,0.2592363722,0.000470056261,0.000470056261,mg/L,mg/L,1,3/31/2022,2:29:46 PM,2,3/31/2022,2:29:49 PM,3,3/31/2022,2:29:51 PM
C2c,62, ,Fe 238.204,Fe,238.204,5429.337244,1.458859007,79.20637539,0.0269309678,0.0269309678,0.027,0.027,0.5476198903,0.0001474793363,0.0001474793363,mg/L,mg/L,1,3/31/2022,2:29:57 PM,2,3/31/2022,2:30:06 PM,3,3/31/2022,2:30:14 PM
C2c,62, ,Zn 206.200,Zn,206.201,265.9934048,4.125908566,10.97464467,0.007291550321,0.007291550321,0.007,0.007,1.446502214,0.0001054724368,0.0001054724368,mg/L,mg/L,1,3/31/2022,2:30:23 PM,2,3/31/2022,2:30:31 PM,3,3/31/2022,2:30:39 PM
C3c,63, ,Cd 228.802,Cd,228.801,-259.3062997,15.39857265,39.92946893,-0.001603761758,-0.001603761758,-0.002,-0.002,7.389217646,0.0001185054468,0.0001185054468,mg/L,mg/L,1,3/31/2022,2:33:02 PM,2,3/31/2022,2:33:10 PM,3,3/31/2022,2:33:18 PM
C3c,63, ,K 766.490,K,766.493,25849.73697,1.402739442,362.6044561,0.0974771917,0.0974771917,0.097,0.097,0.3891930795,0.0003793744842,0.0003793744842,mg/L,mg/L,1,3/31/2022,2:33:32 PM,2,3/31/2022,2:33:37 PM,3,3/31/2022,2:33:41 PM
C3c,63, ,Na 589.592,Na,589.595,273396.9076,1.437691868,3930.605109,0.1554496429,0.1554496429,0.155,0.155,0.6273116715,0.0009751537529,0.0009751537529,mg/L,mg/L,1,3/31/2022,2:33:49 PM,2,3/31/2022,2:33:51 PM,3,3/31/2022,2:33:53 PM
C3c,63, ,Fe 238.204,Fe,238.204,3198.212198,2.80060822,89.5693937,0.02277669563,0.02277669563,0.023,0.023,0.7322172416,0.0001667748925,0.0001667748925,mg/L,mg/L,1,3/31/2022,2:34:00 PM,2,3/31/2022,2:34:08 PM,3,3/31/2022,2:34:15 PM
C3c,63, ,Zn 206.200,Zn,206.201,213.6356898,7.787767779,16.63745141,0.006788363571,0.006788363571,0.007,0.007,2.355430086,0.0001598951579,0.0001598951579,mg/L,mg/L,1,3/31/2022,2:34:25 PM,2,3/31/2022,2:34:34 PM,3,3/31/2022,2:34:41 PM
